transaction_id,settlement_date,usd_amount_received,fx_rate_applied,fees_deducted
TXN-2024-015701,2024-11-09,197.9911,4035.8707,6.0121
TXN-2024-014559,2024-12-21,152.3119,17.6717,4.6962
TXN-2024-020529,2024-11-03,53.1521,4.9898,1.7218
TXN-2024-023842,2024-11-06,203.9062,3940.3019,6.3988
TXN-2024-021747,2024-11-28,109.9341,131.5806,3.8408
TXN-2024-003943,2024-12-28,196.379,5.0658,6.6985
TXN-2024-005527,2024-10-24,143.3068,15340.7032,4.589
TXN-2024-017099,2024-10-05,247.5744,4.9302,8.3909
TXN-2024-018189,2024-12-06,115.9423,17.7481,3.6485
TXN-2024-024545,2024-10-26,207.2133,17.2513,6.4976
TXN-2024-013180,2024-12-08,169.7292,5.0169,5.6879
TXN-2024-005489,2024-11-08,122.5581,17.6276,3.8391
TXN-2024-016985,2024-10-14,97.6437,17.3903,3.2252
TXN-2024-008718,2024-10-12,123.5505,15268.6497,3.9989
TXN-2024-007834,2024-12-09,68.0616,15302.4106,2.3417
TXN-2024-012148,2024-10-13,50.0806,15277.6927,1.7513
TXN-2024-023361,2024-11-01,30.6155,130.8745,1.2187
TXN-2024-003806,2024-11-28,50.256,3964.9007,1.8099
TXN-2024-019219,2024-12-24,191.7799,17.5182,6.0367
TXN-2024-017967,2024-11-22,30.0841,128.8855,1.2204
TXN-2024-007151,2024-10-08,250.1482,4.9786,7.5146
TXN-2024-007072,2024-12-31,118.9412,15579.6484,3.8613
TXN-2024-005405,2024-11-03,8.8831,15684.8511,0.5645
TXN-2024-004489,2024-12-01,61.5731,5.0456,2.0824
TXN-2024-001706,2024-10-26,14.2297,131.7148,0.7238
TXN-2024-023188,2024-11-09,175.2611,17.7493,5.8649
TXN-2024-005376,2024-11-26,170.2022,17.512,5.3922
TXN-2024-012013,2024-12-02,145.4049,17.4599,4.9098
TXN-2024-022446,2024-11-19,120.2782,4.9393,4.1828
TXN-2024-008388,2024-10-29,159.2148,4.9681,5.4699
TXN-2024-024112,2024-11-29,225.5918,17.303,7.0465
TXN-2024-010872,2024-10-25,203.1794,17.3271,5.5687
TXN-2024-021050,2024-11-04,36.1962,4.9405,1.4032
TXN-2024-003238,2024-12-21,291.113,4.9832,9.0034
TXN-2024-016802,2024-10-25,103.7575,131.0652,3.2975
TXN-2024-013789,2024-11-08,35.7401,15619.538,1.4014
TXN-2024-019264,2024-12-14,149.8876,15388.2033,4.2022
TXN-2024-016370,2024-11-18,81.618,15368.7165,2.8691
TXN-2024-005999,2024-12-27,136.902,15359.0945,4.2523
TXN-2024-003345,2024-11-21,158.8693,15449.4891,5.4585
TXN-2024-019033,2024-10-02,106.67,131.6788,3.0941
TXN-2024-008246,2024-11-05,182.4058,17.5138,5.7567
TXN-2024-020634,2024-12-08,170.9226,17.6267,5.2323
TXN-2024-022207,2024-12-24,71.3618,15675.1932,2.541
TXN-2024-014511,2024-10-20,33.984,17.4568,1.33
TXN-2024-009503,2024-10-05,85.0231,17.5825,3.0173
TXN-2024-019542,2024-12-24,20.8198,131.6084,0.8928
TXN-2024-006645,2024-10-23,167.0054,17.3996,5.2968
TXN-2024-005310,2024-10-22,79.5734,17.6504,2.6009
TXN-2024-013481,2024-11-07,33.264,15655.6132,1.2669
TXN-2024-007685,2024-11-18,150.2283,17.5147,5.0641
TXN-2024-005985,2024-11-28,73.612,15707.8392,2.5075
TXN-2024-005112,2024-12-12,65.1952,130.9066,2.2561
TXN-2024-013645,2024-11-14,37.1358,17.7283,1.3112
TXN-2024-022832,2024-12-30,28.5689,17.5618,1.0915
TXN-2024-005414,2024-12-22,128.7997,15356.1368,4.0189
TXN-2024-007252,2024-11-06,54.3617,17.7557,1.9971
TXN-2024-003515,2024-10-26,64.0794,15500.5374,2.2228
TXN-2024-004386,2024-11-10,56.1465,17.6642,1.9858
TXN-2024-002875,2024-10-13,162.3201,5.0135,5.5726
TXN-2024-009626,2024-10-09,238.2298,17.2599,7.424
TXN-2024-016282,2024-11-08,109.9677,15412.9792,3.5933
TXN-2024-019300,2024-11-06,55.283,15434.6997,1.7765
TXN-2024-024370,2024-12-06,118.672,4.9828,3.7819
TXN-2024-021637,2024-12-18,176.1867,5.0489,5.8945
TXN-2024-021745,2024-10-19,274.4664,3994.7481,8.5062
TXN-2024-020068,2024-10-19,352.3268,3955.0603,11.5295
TXN-2024-016277,2024-10-22,24.608,15478.0626,1.0453
TXN-2024-014745,2024-10-25,79.5833,131.3897,2.8375
TXN-2024-021710,2024-10-10,291.5125,4.9265,9.0153
TXN-2024-022240,2024-12-27,137.3886,15297.9033,4.6533
TXN-2024-018596,2024-11-11,65.5487,3941.5154,2.355
TXN-2024-024819,2024-11-09,110.9442,17.6863,3.8073
TXN-2024-016194,2024-12-27,112.1525,128.5229,3.9141
TXN-2024-019252,2024-12-13,135.1638,17.3558,4.6748
TXN-2024-004809,2024-11-25,126.5498,15725.4218,4.3065
TXN-2024-013689,2024-11-23,11.9664,3988.1979,0.6664
TXN-2024-014743,2024-11-03,129.9278,4052.9784,4.5017
TXN-2024-019570,2024-12-03,110.0672,128.5914,3.5962
TXN-2024-002137,2024-12-07,201.6074,3952.5475,6.3302
TXN-2024-020034,2024-10-18,113.8999,15561.5789,3.5897
TXN-2024-022102,2024-11-02,118.2273,4038.8952,4.1149
TXN-2024-015049,2024-10-17,32.4952,17.3332,1.2447
TXN-2024-008918,2024-12-04,67.7262,129.7242,2.4455
TXN-2024-004050,2024-11-24,78.0163,128.0586,2.3594
TXN-2024-022551,2024-12-11,166.4781,17.5738,5.281
TXN-2024-010612,2024-10-09,21.5224,17.6767,0.9286
TXN-2024-008497,2024-11-25,42.8865,15506.264,1.63
TXN-2024-002067,2024-10-04,157.8127,15639.095,5.4236
TXN-2024-011862,2024-12-07,75.064,129.0275,2.471
TXN-2024-018299,2024-10-05,51.576,17.4834,1.6814
TXN-2024-008492,2024-10-26,157.3268,15344.1296,4.8407
TXN-2024-013890,2024-12-02,130.0793,15473.6985,3.6943
TXN-2024-012905,2024-11-22,236.6468,17.3575,7.1256
TXN-2024-020090,2024-11-11,163.7697,15630.77,5.6205
TXN-2024-017891,2024-12-16,175.2999,15376.9925,6.0016
TXN-2024-000363,2024-12-25,26.1908,3960.9055,1.0631
TXN-2024-012743,2024-10-30,122.5043,17.3508,3.9677
TXN-2024-023626,2024-12-27,195.3388,17.7446,6.6641
TXN-2024-019167,2024-10-13,334.259,4043.9896,11.2565
TXN-2024-008972,2024-12-31,183.3648,17.4315,5.5908
TXN-2024-001023,2024-11-01,79.0287,4010.6986,2.5852
TXN-2024-022313,2024-12-13,32.0462,17.6379,1.2832
TXN-2024-020845,2024-10-30,261.7706,4022.8757,7.071
TXN-2024-005969,2024-10-29,48.0302,17.7353,1.7434
TXN-2024-000707,2024-11-13,24.444,15337.3912,1.039
TXN-2024-017040,2024-12-29,7.5761,131.3296,0.5352
TXN-2024-005090,2024-10-06,25.8426,4040.7746,1.0808
TXN-MYSTERY-0029,2024-12-20,718.06,15.8848,23.3981
TXN-2024-009805,2024-11-15,239.657,17.6463,6.504
TXN-2024-009482,2024-11-24,56.4643,17.4387,1.9953
TXN-2024-018733,2024-11-22,134.2962,17.5811,4.6462
TXN-2024-005415,2024-11-25,72.0138,15643.4241,2.2055
TXN-2024-010768,2024-12-11,122.0858,17.6845,4.1637
TXN-2024-000955,2024-10-21,273.7143,4.9634,9.255
TXN-2024-007987,2024-11-17,16.3004,129.4115,0.7795
TXN-2024-010427,2024-12-02,168.5389,15557.1887,4.6805
TXN-2024-002503,2024-12-29,35.8495,4.9268,1.3917
TXN-2024-014474,2024-10-16,62.1812,15374.0021,1.9534
TXN-2024-005105,2024-10-08,128.5899,5.0003,3.6562
TXN-2024-022016,2024-10-23,21.133,4039.3836,0.9174
TXN-2024-022789,2024-12-30,162.9518,15624.6856,5.0027
TXN-2024-019168,2024-11-30,103.3127,129.0682,3.6219
TXN-2024-013936,2024-10-10,103.5866,4030.4776,3.5719
TXN-2024-016716,2024-11-10,155.5855,3967.5246,4.5239
TXN-2024-009957,2024-11-07,214.7762,4016.7756,5.8661
TXN-2024-019078,2024-11-27,54.1167,4.9537,1.7466
TXN-2024-014726,2024-10-21,161.8332,4040.1707,5.5565
TXN-2024-021969,2024-10-25,192.6836,4026.4523,6.0637
TXN-2024-009213,2024-10-12,61.159,129.9119,2.2146
TXN-2024-019228,2024-12-09,151.0143,4.9814,5.1988
TXN-2024-024724,2024-10-23,24.7159,4003.7516,1.0487
TXN-2024-010563,2024-10-12,85.5011,15684.8773,2.7716
TXN-2024-019946,2024-10-29,104.9876,15616.561,3.4445
TXN-2024-009306,2024-11-09,259.5394,3981.9437,8.0604
TXN-2024-012639,2024-12-16,225.3946,3973.6689,6.8015
TXN-2024-023764,2024-10-20,149.386,15468.8789,5.0371
TXN-2024-023574,2024-11-08,274.7274,5.0275,9.2885
TXN-2024-010801,2024-11-07,111.9885,128.2335,3.8407
TXN-2024-007845,2024-12-09,68.6215,130.6411,2.2854
TXN-2024-006742,2024-12-19,35.6311,129.3575,1.3351
TXN-2024-016416,2024-12-27,34.3048,130.3731,1.3407
TXN-2024-020443,2024-12-21,204.5447,17.4644,6.9684
TXN-2024-010291,2024-12-16,105.1564,15664.3994,3.4496
TXN-2024-020713,2024-12-30,138.797,4015.2562,4.3069
TXN-2024-004688,2024-11-01,50.0473,17.4645,1.7503
TXN-2024-020752,2024-11-05,280.6999,17.3071,7.5564
TXN-2024-005726,2024-12-25,12.6792,130.865,0.6876
TXN-2024-006492,2024-12-25,165.1801,5.0177,5.6671
TXN-2024-002649,2024-12-17,27.5893,15580.0697,1.1034
TXN-2024-014206,2024-10-18,148.3308,3949.2413,4.1623
TXN-2024-023356,2024-12-19,86.7659,15491.1593,3.0749
TXN-2024-020457,2024-10-09,108.8825,17.4396,3.4452
TXN-2024-001080,2024-10-05,69.885,129.71,2.3218
TXN-2024-024476,2024-12-02,255.7742,4.9736,8.662
TXN-2024-021766,2024-12-29,149.3601,5.0074,4.7698
TXN-2024-018082,2024-10-04,190.7056,17.632,5.2489
TXN-2024-002321,2024-10-25,71.9887,4.9414,2.2048
TXN-2024-013655,2024-12-29,208.3547,3989.7275,6.5317
TXN-2024-019953,2024-12-02,224.9585,17.7131,7.4548
TXN-2024-020290,2024-12-13,111.8299,17.7044,3.9035
TXN-2024-012620,2024-12-09,53.1511,17.2435,1.7218
TXN-2024-014061,2024-10-12,63.7189,131.5856,2.2965
TXN-2024-016441,2024-10-25,181.5585,17.4845,5.7314
TXN-2024-023531,2024-12-27,115.557,4008.0502,3.322
TXN-2024-024035,2024-11-04,12.521,15368.73,0.6693
TXN-2024-009786,2024-10-07,20.3887,15668.0169,0.9179
TXN-2024-024882,2024-10-03,206.2152,17.3051,6.4678
TXN-2024-010381,2024-12-13,13.0648,15645.7226,0.676
TXN-2024-018605,2024-12-17,260.1066,17.5757,7.8014
TXN-2024-022029,2024-12-28,88.2814,15477.9895,2.6226
TXN-2024-023781,2024-10-08,72.1953,4.9823,2.2101
TXN-2024-019521,2024-11-30,140.7915,15490.1097,4.7622
TXN-2024-006697,2024-11-18,34.4739,17.3337,1.3609
TXN-2024-004785,2024-11-18,210.7874,17.6571,7.1748
TXN-2024-005638,2024-10-30,343.9286,4002.8195,11.5761
TXN-2024-006871,2024-10-14,122.9737,4001.5292,4.1921
TXN-2024-021785,2024-11-21,235.7829,4.9416,7.3509
TXN-2024-024734,2024-10-17,221.1206,5.0316,7.5164
TXN-2024-009315,2024-12-14,314.9701,3946.5378,10.3344
TXN-2024-001013,2024-10-22,142.5444,4047.2383,4.8182
TXN-2024-018837,2024-10-05,102.7083,4.9451,3.3765
TXN-2024-017915,2024-11-14,271.1972,17.2401,9.1718
TXN-2024-016801,2024-10-04,239.8468,17.5665,8.1354
TXN-2024-024374,2024-12-07,79.1986,4043.0412,2.6743
TXN-2024-011455,2024-12-03,48.8588,4005.9225,1.8211
TXN-2024-005107,2024-12-30,146.6907,17.266,4.69
TXN-2024-021755,2024-12-26,153.1474,4030.0505,5.1575
TXN-2024-011426,2024-12-29,61.0677,17.5575,1.9248
TXN-2024-024853,2024-10-27,250.569,5.0326,8.4899
TXN-2024-020542,2024-11-30,84.3555,5.0295,2.7386
TXN-2024-006937,2024-12-18,101.4863,15690.6229,3.34
TXN-2024-012630,2024-12-20,154.1083,15528.7457,4.748
TXN-2024-011307,2024-12-12,33.3555,130.531,1.3052
TXN-2024-009663,2024-12-29,93.1755,5.0238,2.9927
TXN-2024-019323,2024-12-24,84.132,130.7725,2.7322
TXN-2024-008944,2024-10-27,20.85,129.1825,0.8936
TXN-2024-005769,2024-11-19,161.5996,15452.6738,4.5026
TXN-2024-019546,2024-11-17,93.8752,129.3323,3.0129
TXN-2024-009122,2024-11-04,72.2062,130.306,2.5936
TXN-2024-019675,2024-12-27,26.4573,5.0417,1.0374
TXN-2024-021986,2024-11-09,15.7667,17.3803,0.7624
TXN-2024-021739,2024-11-29,237.8749,4054.1858,7.868
TXN-2024-001409,2024-10-16,22.8743,4004.0837,0.9898
TXN-2024-008685,2024-11-22,136.5605,15488.0295,4.2425
TXN-2024-021423,2024-11-09,182.5302,17.4047,5.5667
TXN-2024-016555,2024-11-25,260.9497,17.2549,8.6062
TXN-2024-010263,2024-11-12,41.1879,130.7385,1.4951
TXN-2024-018538,2024-10-24,115.0318,5.001,3.3085
TXN-2024-020755,2024-11-01,74.1949,130.8861,2.6316
TXN-2024-023169,2024-11-05,65.9738,17.4411,2.0506
TXN-2024-020519,2024-10-08,104.3962,15294.5027,3.4269
TXN-2024-002706,2024-11-16,127.2779,4046.4928,3.6225
TXN-2024-003090,2024-12-26,289.7776,5.0124,8.9635
TXN-2024-024138,2024-12-25,62.2213,17.2587,1.9544
TXN-2024-018806,2024-12-10,267.8867,17.7397,8.8282
TXN-2024-004532,2024-11-16,273.8688,17.4173,8.4884
TXN-2024-005167,2024-12-14,236.1544,17.4697,7.1114
TXN-2024-005574,2024-10-27,57.5063,5.0656,2.1076
TXN-2024-021187,2024-12-25,180.8754,17.4601,6.0445
TXN-2024-016720,2025-01-01,31.5405,15644.9426,1.267
TXN-2024-015449,2024-11-18,229.4795,5.07,7.5994
TXN-2024-015310,2024-11-18,46.9908,3949.9535,1.7124
TXN-2024-023686,2024-12-01,86.8447,129.7119,3.0363
TXN-2024-019510,2024-10-09,174.2055,15718.2306,5.3269
TXN-2024-001666,2024-11-08,186.2668,5.0069,5.872
TXN-2024-010247,2024-11-17,76.4948,4052.5671,2.3204
TXN-2024-001322,2024-12-18,52.7542,15539.3674,1.8845
TXN-2024-019053,2024-10-25,3.4807,130.8818,0.3694
TXN-2024-017159,2024-12-14,94.1055,17.3093,2.7719
TXN-2024-005973,2024-11-04,115.4761,17.6958,3.3199
TXN-2024-009113,2024-10-05,200.382,5.0349,5.497
TXN-2024-013498,2024-11-18,166.4311,17.3841,5.5824
TXN-2024-015861,2024-11-13,124.9177,15695.4082,3.9071
TXN-2024-009118,2024-11-27,271.5683,4.985,8.4197
TXN-2024-000859,2024-11-19,112.5434,15496.4749,3.8585
TXN-2024-024244,2024-10-31,26.3926,15382.6929,1.0357
TXN-2024-006722,2024-12-14,346.5157,3940.6801,9.244
TXN-2024-000379,2024-10-27,6.0427,15719.408,0.4894
TXN-2024-010011,2024-10-28,147.2088,4053.6404,5.073
TXN-2024-024281,2024-10-19,118.9345,15712.9982,3.7347
TXN-2024-008707,2024-12-05,101.8239,15284.035,3.5727
TXN-2024-009081,2025-01-01,34.8191,17.2713,1.3577
TXN-2024-001544,2024-12-05,182.7244,4045.0796,6.1037
TXN-2024-010877,2024-11-30,50.2908,128.9532,1.811
TXN-2024-016888,2024-10-12,82.2444,4026.5619,2.7653
TXN-2024-012995,2024-11-03,56.3999,4053.7181,1.9934
TXN-2024-002245,2024-11-15,86.398,4.9622,3.022
TXN-2024-022612,2024-10-07,233.0749,17.5761,7.0227
TXN-2024-011659,2024-11-14,209.2059,17.6502,6.9509
TXN-2024-019451,2024-11-24,170.7985,15340.0619,5.7221
TXN-2024-010091,2024-10-26,119.5915,17.5007,3.8807
TXN-2024-010862,2024-10-27,86.0301,4053.0952,3.0102
TXN-2024-022819,2024-12-31,225.0074,17.3113,7.4564
TXN-2024-023635,2024-12-04,293.0176,4.9507,9.8931
TXN-2024-012192,2024-12-05,237.4418,4.9702,7.8542
TXN-2024-000493,2024-11-13,9.8889,131.2189,0.5335
TXN-2024-024876,2024-10-17,129.0547,17.2395,4.0263
TXN-2024-000636,2024-10-24,5.5912,131.1407,0.4759
TXN-2024-014192,2024-10-30,171.9038,17.4346,5.2606
TXN-2024-023272,2024-11-14,277.798,4013.6778,8.6057
TXN-2024-017961,2024-11-06,182.0874,3945.2574,5.7472
TXN-2024-016129,2024-11-04,146.8257,15436.3777,4.9552
TXN-2024-006010,2024-10-20,10.2429,5.0426,0.5452
TXN-2024-002124,2024-11-06,79.8016,130.0454,2.8447
TXN-2024-000930,2024-12-08,186.5903,3942.0263,5.1775
TXN-2024-023817,2024-10-17,240.5843,17.3428,8.1598
TXN-2024-000683,2024-11-01,117.2993,4.9376,3.3666
TXN-2024-014819,2024-12-11,223.155,3998.2568,6.9737
TXN-2024-024924,2024-11-14,58.9863,5.0579,2.0707
TXN-2024-017731,2024-10-10,164.561,15725.5262,5.6466
TXN-2024-002191,2024-12-29,8.3006,128.4653,0.5478
TXN-2024-015725,2024-11-15,144.3442,17.6815,4.0601
TXN-2024-003769,2024-12-07,127.1077,15696.4728,3.6181
TXN-2024-004761,2024-11-14,40.5894,15598.1753,1.5565
TXN-2024-015428,2024-10-11,25.0643,131.6368,1.0598
TXN-2024-007581,2024-10-08,100.9494,5.0721,3.5438
TXN-2024-000041,2024-10-09,253.851,4036.6425,8.3791
TXN-2024-018649,2024-12-03,63.7772,130.6628,1.9943
TXN-2024-023681,2024-12-02,162.8485,15504.7008,5.1726
TXN-2024-002006,2024-11-17,104.3892,4.9604,3.4267
TXN-2024-010527,2024-12-16,93.7809,15573.3583,3.1098
TXN-2024-011981,2024-11-10,95.1891,130.6411,2.7997
TXN-2024-003946,2024-10-26,119.2641,4057.9126,3.417
TXN-2024-013904,2024-11-25,15.7284,128.6739,0.7787
TXN-2024-011160,2024-11-06,34.1822,17.6827,1.3299
TXN-2024-013060,2024-10-13,187.2357,15486.2375,5.901
TXN-2024-003453,2024-10-25,319.5185,3974.0468,9.5129
TXN-MYSTERY-0012,2024-11-08,242.7007,6.9511,6.3812
TXN-2024-005507,2024-12-18,344.4033,4019.4298,10.2297
TXN-2024-020192,2024-12-10,150.117,15568.6772,5.0605
TXN-2024-015264,2024-10-18,20.7769,15581.5444,0.9072
TXN-2024-000462,2024-12-04,32.2492,131.365,1.2727
TXN-2024-007340,2024-11-11,236.4661,17.3047,7.823
TXN-2024-007385,2024-12-17,263.5515,5.0214,7.9007
TXN-2024-018577,2024-10-03,158.7816,5.0565,5.0511
TXN-2024-019679,2024-10-23,170.0004,5.0523,4.718
TXN-2024-003366,2024-12-23,102.1488,130.7615,2.9782
TXN-2024-011538,2024-12-30,32.6084,3951.3982,1.3012
TXN-2024-000944,2024-11-24,158.4688,4.9393,5.3277
TXN-2024-011167,2024-10-21,256.5829,3974.6035,7.9721
TXN-2024-015005,2024-11-07,322.8778,4004.6605,9.6096
TXN-2024-016956,2024-12-19,159.4968,15640.0702,4.4486
TXN-2024-007947,2024-10-06,316.7459,4030.9811,10.6776
TXN-2024-017954,2024-10-20,49.5809,4038.0615,1.6303
TXN-2024-009727,2024-11-09,280.7261,17.2547,7.5571
TXN-2024-020785,2024-10-20,72.0639,17.2947,2.2068
TXN-2024-004613,2024-10-09,147.4045,4021.1471,4.1386
TXN-2024-017135,2024-10-27,46.5446,15519.8516,1.6991
TXN-2024-007546,2024-10-25,66.1345,131.5612,2.3738
TXN-2024-020208,2024-11-11,65.8467,129.1986,2.3646
TXN-2024-021635,2024-12-16,236.9954,17.6245,7.8399
TXN-2024-005170,2024-11-16,248.4942,3970.7434,7.4669
TXN-2024-014522,2024-11-15,51.1422,4.9884,1.6703
TXN-2024-020726,2024-12-06,52.7948,17.3796,1.947
TXN-2024-018438,2024-11-22,52.8771,3965.94,1.8319
TXN-2024-005681,2024-12-02,123.1543,15289.8541,4.2778
TXN-2024-022602,2024-10-30,26.3951,15327.1645,1.0792
TXN-2024-015079,2024-11-01,171.6281,17.6598,5.2527
TXN-2024-002423,2024-10-23,39.812,128.5335,1.5227
TXN-2024-021180,2024-12-24,69.7894,129.6979,2.1484
TXN-2024-019175,2024-11-19,50.2861,15623.2751,1.7572
TXN-2024-004574,2024-10-15,140.5577,3965.1337,3.963
TXN-2024-018939,2024-11-26,229.0325,5.0714,6.9063
TXN-2024-006375,2024-11-23,84.4112,17.7475,2.7402
TXN-2024-020233,2024-10-14,66.3126,17.5348,2.3988
TXN-2024-016860,2024-10-29,70.4107,5.0611,2.1644
TXN-2024-003083,2024-11-03,191.1672,4001.5548,5.2607
TXN-2024-007156,2024-12-08,18.8639,5.0415,0.8723
TXN-2024-015984,2024-12-21,88.7868,17.6491,2.9607
TXN-2024-002838,2024-10-12,144.7354,17.6845,4.0701
TXN-2024-001092,2024-11-25,266.7259,17.2845,7.1981
TXN-2024-006843,2024-10-06,12.2724,17.6314,0.6755
TXN-2024-009405,2024-11-10,108.7423,128.3669,3.4411
TXN-2024-003294,2024-12-12,224.6651,3999.5874,6.1196
TXN-2024-009130,2024-12-19,77.1481,131.4622,2.7261
TXN-2024-002294,2024-11-21,235.5967,17.7412,6.3999
TXN-2024-005459,2024-12-27,98.7886,129.5329,3.4724
TXN-2024-010684,2024-10-10,171.7255,17.6663,5.2555
TXN-2024-009620,2024-10-22,82.5825,4.9498,2.6876
TXN-2024-013803,2024-10-15,126.8873,4.9913,4.0986
TXN-2024-014703,2024-10-20,276.9596,3949.2586,8.2869
TXN-2024-005069,2024-10-22,200.6024,3990.7765,6.3002
TXN-2024-021333,2024-11-27,134.1053,4059.6463,4.5483
TXN-2024-021643,2024-10-20,45.6912,17.3793,1.5305
TXN-2024-021035,2024-12-12,353.4979,3941.473,9.423
TXN-2024-015548,2024-11-29,43.6836,130.9192,1.4791
TXN-2024-001497,2024-11-20,214.7981,4054.3204,6.4962
TXN-2024-014812,2024-12-11,91.2234,3997.9416,3.0334
TXN-2024-016528,2024-10-15,66.6521,129.9878,2.2287
TXN-2024-006458,2024-10-08,19.46,17.3509,0.8692
TXN-2024-009659,2024-12-14,350.743,3966.7508,11.4789
TXN-2024-002929,2024-12-28,366.2805,3953.9655,12.3151
TXN-2024-017647,2024-11-22,94.29,3975.8743,2.7767
TXN-2024-006500,2024-11-17,303.3928,3982.6459,9.3701
TXN-2024-003389,2024-10-06,119.5171,15714.5932,4.0816
TXN-2024-009270,2024-10-18,40.9975,128.2049,1.5619
TXN-2024-002499,2024-12-16,150.234,17.3908,5.0642
TXN-2024-009453,2024-12-03,58.0565,3940.1935,2.0429
TXN-2024-018502,2024-10-23,102.0707,15482.2135,3.5234
TXN-2024-024130,2024-11-06,98.1016,129.7491,3.3964
TXN-2024-000487,2024-12-30,215.8219,4.9651,7.1625
TXN-2024-005423,2024-10-08,364.1587,3971.8216,11.185
TXN-2024-022368,2024-11-21,128.3531,5.0029,4.0061
TXN-2024-015280,2024-10-18,53.7056,129.4159,1.982
TXN-2024-011620,2024-12-05,276.9078,4017.1713,7.4592
TXN-2024-021211,2024-11-01,128.7597,17.2667,4.1545
TXN-2024-000152,2024-11-19,85.9567,4.9518,2.7848
TXN-2024-019944,2024-10-26,266.1511,17.4195,7.1834
TXN-2024-006813,2024-10-09,244.0126,17.4767,7.5967
TXN-2024-017568,2024-11-28,89.3154,4.9829,2.6491
TXN-2024-023171,2024-10-06,204.5329,3971.0984,6.968
TXN-2024-017230,2024-10-26,270.1103,17.4648,8.3761
TXN-2024-022210,2024-11-05,71.7039,131.6752,2.4505
TXN-2024-013884,2024-10-20,92.2046,15343.9272,3.0628
TXN-2024-019766,2024-12-04,223.5645,3984.0232,6.986
TXN-2024-018549,2024-11-02,167.8022,4018.9895,4.6616
TXN-2024-008499,2024-12-23,174.4277,4.9537,5.9728
TXN-2024-015010,2024-10-08,363.4658,3969.8597,9.6786
TXN-2024-000679,2024-10-14,166.9568,17.6353,5.7258
TXN-2024-014349,2024-11-06,173.4167,15667.1334,5.4882
TXN-2024-014263,2024-11-17,47.3597,4.967,1.5733
TXN-2024-007036,2024-12-30,118.2649,17.559,4.1162
TXN-2024-009418,2024-12-14,92.766,5.0283,3.0795
TXN-2024-000741,2024-11-29,283.5572,4036.7745,8.7777
TXN-2024-000827,2024-12-18,119.338,17.4796,3.8731
TXN-2024-014210,2024-11-24,273.2617,4017.8188,9.2401
TXN-2024-000214,2024-11-18,99.0556,128.3122,3.1621
TXN-2024-010660,2024-11-27,109.1723,17.4294,3.4535
TXN-2024-017339,2024-12-20,76.8951,130.5756,2.718
TXN-2024-017117,2024-10-19,14.5968,15292.6976,0.7291
TXN-2024-011343,2024-12-06,182.4222,15654.3502,6.2371
TXN-2024-019284,2024-11-03,281.2333,5.0253,9.5036
TXN-2024-000233,2024-11-29,95.7183,5.0462,2.8133
TXN-2024-020730,2024-11-01,200.8695,4.9422,6.095
TXN-2024-002697,2024-10-06,70.4018,129.6541,2.1642
TXN-2024-011575,2024-11-26,86.1641,4029.0973,3.055
TXN-2024-007080,2024-11-14,26.0316,15431.5299,1.0585
TXN-2024-004745,2024-11-07,87.5163,15461.6869,3.0578
TXN-2024-016940,2024-12-31,32.111,4.9711,1.2337
TXN-2024-024891,2024-11-27,47.2427,131.0316,1.6695
TXN-2024-006233,2024-11-07,327.828,4055.5164,10.0999
TXN-2024-002001,2024-11-05,262.0832,17.6148,7.0791
TXN-2024-024516,2024-12-06,28.2067,3998.2753,1.1604
TXN-2024-010776,2024-11-26,17.4698,129.0873,0.8069
TXN-2024-000499,2024-10-26,179.5381,4.9976,4.9625
TXN-2024-023590,2024-11-21,60.9425,131.0879,2.1291
TXN-2024-008663,2024-11-26,90.7771,4.9707,2.6866
TXN-2024-022719,2024-10-06,182.1824,17.5893,5.5567
TXN-2024-004061,2024-11-12,13.4534,129.0437,0.7039
TXN-2024-020263,2024-11-13,180.3147,17.2556,6.1674
TXN-2024-009290,2024-10-27,145.5562,4048.6789,4.6562
TXN-2024-024463,2024-11-27,86.7109,17.7365,2.8987
TXN-2024-006802,2024-11-18,255.2988,17.4431,7.9337
TXN-2024-005904,2024-11-07,8.5767,128.4312,0.5651
TXN-2024-002246,2024-11-09,72.2361,131.7651,2.4664
TXN-2024-020983,2024-11-26,241.3699,3995.5229,7.5177
TXN-2024-013061,2025-01-01,12.5938,3965.2622,0.6714
TXN-2024-003706,2024-12-16,161.8222,5.0081,4.5083
TXN-2024-011363,2024-12-29,69.4094,4.9311,2.3819
TXN-2024-001376,2024-10-05,214.6524,4.9568,5.8629
TXN-2024-005782,2024-11-29,38.962,15472.9693,1.358
TXN-2024-016579,2024-10-23,125.8323,15519.6094,3.9334
TXN-2024-013343,2024-11-15,150.3212,15587.063,5.1759
TXN-2024-013888,2024-10-03,27.7641,15485.1106,1.1244
TXN-2024-002810,2024-12-23,233.4745,17.2609,7.7273
TXN-2024-012254,2024-11-12,74.4314,17.4982,2.5319
