transaction_id,order_date,customer_currency,original_amount,payment_processor
TXN-2024-003513,2024-10-29,COP,745754.13,StripeConnect
TXN-2024-003514,2024-12-10,MXN,1705.02,Flutterwave
TXN-2024-003515,2024-10-25,IDR,1027719.0,StripeConnect
TXN-2024-003516,2024-11-28,MXN,3336.31,StripeConnect
TXN-2024-003517,2024-10-19,COP,1225047.23,Xendit
TXN-2024-003518,2024-11-24,MXN,1175.82,Flutterwave
TXN-2024-003519,2024-10-25,BRL,970.5,StripeConnect
TXN-2024-003520,2024-11-03,IDR,1188340.52,Flutterwave
TXN-2024-003521,2024-12-14,BRL,1411.09,StripeConnect
TXN-2024-003522,2024-10-19,MXN,669.68,MercadoPago
TXN-2024-003523,2024-11-27,IDR,2119215.6,MercadoPago
TXN-2024-003524,2024-11-05,BRL,685.87,Flutterwave
TXN-2024-003525,2024-11-30,BRL,333.68,Flutterwave
TXN-2024-003526,2024-11-16,COP,458140.76,MercadoPago
TXN-2024-003527,2024-11-20,KES,4035.11,StripeConnect
TXN-2024-003528,2024-11-05,COP,1405510.45,Xendit
TXN-2024-003529,2024-11-12,BRL,1229.96,StripeConnect
TXN-2024-003530,2024-12-08,IDR,2440467.02,Xendit
TXN-2024-003531,2024-10-25,KES,9848.94,Xendit
TXN-2024-003532,2024-12-24,MXN,1139.99,MercadoPago
TXN-2024-003533,2024-11-25,MXN,2979.75,Flutterwave
TXN-2024-003534,2024-11-27,BRL,1025.85,Xendit
TXN-2024-003535,2024-11-23,IDR,396562.23,StripeConnect
TXN-2024-003536,2024-11-19,COP,1050361.79,MercadoPago
TXN-2024-003537,2024-11-16,KES,7957.62,MercadoPago
TXN-2024-003538,2024-12-02,IDR,380268.32,Xendit
TXN-2024-003539,2024-11-28,MXN,1409.26,Flutterwave
TXN-2024-003540,2024-11-21,KES,9799.77,MercadoPago
TXN-2024-003541,2024-10-09,IDR,1916782.28,PayU
TXN-2024-003542,2024-12-11,IDR,1293763.2,Xendit
TXN-2024-003543,2024-11-15,KES,7803.86,Flutterwave
TXN-2024-003544,2024-10-17,COP,248446.93,PayU
TXN-2024-003545,2024-10-02,MXN,2415.46,Flutterwave
TXN-2024-003546,2024-11-16,BRL,1416.23,MercadoPago
TXN-2024-003547,2024-11-27,BRL,370.62,Xendit
TXN-2024-003548,2024-12-19,MXN,4891.65,Flutterwave
TXN-2024-003549,2024-12-02,MXN,1247.14,StripeConnect
TXN-2024-003550,2024-11-27,MXN,2649.15,StripeConnect
TXN-2024-003551,2024-12-18,MXN,2506.84,Xendit
TXN-2024-003552,2024-11-08,MXN,4937.7,Xendit
TXN-2024-003553,2024-12-30,COP,1423978.12,Xendit
TXN-2024-003554,2024-12-23,COP,1327198.45,Flutterwave
TXN-2024-003555,2024-11-07,MXN,2692.68,StripeConnect
TXN-2024-003556,2024-11-04,BRL,1125.18,StripeConnect
TXN-2024-003557,2024-10-23,KES,9853.12,PayU
TXN-2024-003558,2024-11-01,IDR,2960568.35,StripeConnect
TXN-2024-003559,2024-11-30,IDR,2529149.23,StripeConnect
TXN-2024-003560,2024-10-18,KES,12277.78,MercadoPago
TXN-2024-003561,2024-10-05,BRL,1180.34,Xendit
TXN-2024-003562,2024-12-15,KES,2336.15,Flutterwave
TXN-2024-003563,2024-10-08,KES,13211.72,PayU
TXN-2024-003564,2024-12-10,KES,14117.1,Flutterwave
TXN-2024-003565,2024-11-09,MXN,4330.73,StripeConnect
TXN-2024-003566,2024-11-15,COP,449235.12,StripeConnect
TXN-2024-003567,2024-10-24,MXN,4765.04,PayU
TXN-2024-003568,2024-12-07,COP,928421.67,PayU
TXN-2024-003569,2024-11-07,BRL,1159.93,PayU
TXN-2024-003570,2024-12-20,COP,248389.27,MercadoPago
TXN-2024-003571,2024-10-28,BRL,395.45,Flutterwave
TXN-2024-003572,2024-12-07,IDR,2284167.56,Flutterwave
TXN-2024-003573,2024-11-13,MXN,641.46,PayU
TXN-2024-003574,2024-10-22,BRL,342.82,Flutterwave
TXN-2024-003575,2024-12-24,KES,3903.54,StripeConnect
TXN-2024-003576,2024-11-29,COP,1455089.34,PayU
TXN-2024-003577,2024-11-16,BRL,1474.56,MercadoPago
TXN-2024-003578,2024-10-18,KES,3017.63,MercadoPago
TXN-2024-003579,2024-10-27,KES,12227.07,StripeConnect
TXN-2024-003580,2024-12-21,IDR,1759150.76,Xendit
TXN-2024-003581,2024-10-11,BRL,1306.25,Flutterwave
TXN-2024-003582,2024-12-01,COP,649989.2,Flutterwave
TXN-2024-003583,2024-10-02,COP,866033.9,StripeConnect
TXN-2024-003584,2024-10-01,MXN,2020.69,PayU
TXN-2024-003585,2024-10-16,IDR,1707313.05,StripeConnect
TXN-2024-003586,2024-10-06,BRL,789.42,StripeConnect
TXN-2024-003587,2024-10-18,BRL,828.01,MercadoPago
TXN-2024-003588,2024-10-05,BRL,1010.12,StripeConnect
TXN-2024-003589,2024-10-06,IDR,661203.59,StripeConnect
TXN-2024-003590,2024-12-25,IDR,2650294.92,MercadoPago
TXN-2024-003591,2024-11-30,BRL,552.14,PayU
TXN-2024-003592,2024-12-19,BRL,713.95,StripeConnect
TXN-2024-003593,2024-10-09,BRL,545.21,Flutterwave
TXN-2024-003594,2024-11-13,COP,580457.43,PayU
TXN-2024-003595,2024-10-25,IDR,942895.55,PayU
TXN-2024-003596,2024-11-06,MXN,2436.18,Xendit
TXN-2024-003597,2024-12-09,BRL,86.81,Flutterwave
TXN-2024-003598,2024-12-13,KES,2604.94,PayU
TXN-2024-003599,2024-12-25,BRL,1166.71,Xendit
TXN-2024-003600,2024-12-10,IDR,929037.73,StripeConnect
TXN-2024-003601,2024-11-26,COP,506844.78,StripeConnect
TXN-2024-003602,2024-11-28,BRL,1252.84,Flutterwave
TXN-2024-003603,2024-12-08,MXN,928.68,StripeConnect
TXN-2024-003604,2024-12-10,IDR,2362021.54,Flutterwave
TXN-2024-003605,2024-12-30,BRL,732.75,Flutterwave
TXN-2024-003606,2024-11-04,IDR,875374.29,Flutterwave
TXN-2024-003607,2024-10-05,KES,7486.23,PayU
TXN-2024-003608,2024-12-07,COP,488911.48,PayU
TXN-2024-003609,2024-12-16,IDR,1534423.4,Flutterwave
TXN-2024-003610,2024-10-23,IDR,1885541.77,StripeConnect
TXN-2024-003611,2024-12-27,IDR,2186627.71,MercadoPago
TXN-2024-003612,2024-12-17,BRL,1441.23,StripeConnect
TXN-2024-003613,2024-10-31,IDR,383655.37,PayU
TXN-2024-003614,2024-12-19,MXN,4865.8,MercadoPago
TXN-2024-003615,2024-11-20,COP,1378873.21,MercadoPago
TXN-2024-003616,2024-10-26,IDR,855963.41,StripeConnect
TXN-2024-003617,2024-12-16,COP,1331272.02,Xendit
TXN-2024-003618,2024-12-15,KES,14380.51,PayU
TXN-2024-003619,2024-11-17,KES,6089.66,Flutterwave
TXN-2024-003620,2024-10-26,MXN,4979.25,StripeConnect
TXN-2024-003621,2024-11-30,MXN,4255.12,MercadoPago
TXN-2024-003622,2024-10-30,MXN,4912.58,Xendit
TXN-2024-003623,2024-12-21,KES,1795.97,StripeConnect
TXN-2024-003624,2024-12-17,IDR,571619.48,Flutterwave
TXN-2024-003625,2024-12-20,COP,927403.39,Flutterwave
TXN-2024-003626,2024-11-16,BRL,1029.07,MercadoPago
TXN-2024-003627,2024-11-08,MXN,1058.88,MercadoPago
TXN-2024-003628,2024-12-01,COP,401030.61,Flutterwave
TXN-2024-003629,2024-10-27,COP,1079171.58,PayU
TXN-2024-003630,2024-11-04,COP,517945.25,StripeConnect
TXN-2024-003631,2024-12-17,BRL,313.71,Flutterwave
TXN-2024-003632,2024-11-24,IDR,1845102.71,PayU
TXN-2024-003633,2024-10-06,KES,9979.97,PayU
TXN-2024-003634,2024-10-04,COP,809821.6,StripeConnect
TXN-2024-003635,2024-12-10,MXN,1389.57,Xendit
TXN-2024-003636,2024-11-24,BRL,1131.74,StripeConnect
TXN-2024-003637,2024-11-17,BRL,1014.11,MercadoPago
TXN-2024-003638,2024-10-18,MXN,4057.92,PayU
TXN-2024-003639,2024-12-09,IDR,203032.25,MercadoPago
TXN-2024-003640,2024-11-23,BRL,1414.29,Xendit
TXN-2024-003641,2024-11-22,KES,8282.29,Flutterwave
TXN-2024-003642,2024-11-02,COP,86599.4,MercadoPago
TXN-2024-003643,2024-12-16,MXN,1364.83,Xendit
TXN-2024-003644,2024-11-09,IDR,489286.74,PayU
TXN-2024-003645,2024-12-15,COP,648156.1,StripeConnect
TXN-2024-003646,2024-11-14,IDR,1643374.56,StripeConnect
TXN-2024-003647,2024-10-06,BRL,136.12,PayU
TXN-2024-003648,2024-10-10,IDR,2875932.32,MercadoPago
TXN-2024-003649,2024-11-15,COP,683196.18,PayU
TXN-2024-003650,2024-11-20,BRL,1110.19,Flutterwave
TXN-2024-003651,2024-12-07,BRL,1414.99,MercadoPago
TXN-2024-003652,2024-10-17,COP,1033242.23,Xendit
TXN-2024-003653,2024-12-22,BRL,573.18,Xendit
TXN-2024-003654,2024-10-12,MXN,1253.71,Xendit
TXN-2024-003655,2024-12-22,MXN,4386.86,Flutterwave
TXN-2024-003656,2024-10-02,COP,60311.16,StripeConnect
TXN-2024-003657,2024-11-08,COP,1062413.17,Flutterwave
TXN-2024-003658,2024-11-02,BRL,138.47,Xendit
TXN-2024-003659,2024-10-22,COP,246937.2,StripeConnect
TXN-2024-003660,2024-10-28,BRL,1187.57,MercadoPago
TXN-2024-003661,2024-11-06,MXN,1368.56,PayU
TXN-2024-003662,2024-12-26,MXN,4066.27,Flutterwave
TXN-2024-003663,2024-11-10,BRL,1458.4,Flutterwave
TXN-2024-003664,2024-11-22,MXN,2713.33,Xendit
TXN-2024-003665,2024-11-27,IDR,1773694.79,MercadoPago
TXN-2024-003666,2024-11-10,BRL,999.99,PayU
TXN-2024-003667,2024-11-13,IDR,2627720.29,StripeConnect
TXN-2024-003668,2024-12-03,MXN,4837.66,PayU
TXN-2024-003669,2024-12-26,BRL,1138.39,Xendit
TXN-2024-003670,2024-11-06,IDR,2872218.16,StripeConnect
TXN-2024-003671,2024-12-26,MXN,1614.71,Xendit
TXN-2024-003672,2024-11-28,MXN,3444.05,Flutterwave
TXN-2024-003673,2024-12-04,MXN,2898.57,Flutterwave
TXN-2024-003674,2024-12-26,BRL,726.75,MercadoPago
TXN-2024-003675,2024-10-14,MXN,2093.38,MercadoPago
TXN-2024-003676,2024-11-21,BRL,686.07,Flutterwave
TXN-2024-003677,2024-10-18,KES,13043.12,Xendit
TXN-2024-003678,2024-12-20,MXN,4321.68,MercadoPago
TXN-2024-003679,2024-12-12,MXN,3746.76,Xendit
TXN-2024-003680,2024-11-21,MXN,396.02,Xendit
TXN-2024-003681,2024-11-05,MXN,3656.14,Flutterwave
TXN-2024-003682,2024-10-21,COP,574192.66,PayU
TXN-2024-003683,2024-10-14,MXN,2453.22,Xendit
TXN-2024-003684,2024-12-20,KES,501.13,MercadoPago
TXN-2024-003685,2024-12-26,MXN,2727.6,MercadoPago
TXN-2024-003686,2024-12-19,KES,5033.33,MercadoPago
TXN-2024-003687,2024-11-08,MXN,1175.29,StripeConnect
TXN-2024-003688,2024-11-01,BRL,1219.8,Xendit
TXN-2024-003689,2024-10-13,KES,5544.97,Flutterwave
TXN-2024-003690,2024-11-02,MXN,3082.74,StripeConnect
TXN-2024-003691,2024-11-05,MXN,1979.26,Xendit
TXN-2024-003692,2024-10-13,IDR,1523473.0,Xendit
TXN-2024-003693,2024-12-08,KES,7432.03,StripeConnect
TXN-2024-003694,2024-12-22,MXN,3567.47,MercadoPago
TXN-2024-003695,2024-10-12,IDR,100149.0,PayU
TXN-2024-003696,2024-12-10,MXN,940.54,PayU
TXN-2024-003697,2024-11-27,IDR,1106910.93,MercadoPago
TXN-2024-003698,2024-10-31,COP,848466.46,Flutterwave
TXN-2024-003699,2024-11-28,MXN,2156.96,StripeConnect
TXN-2024-003700,2024-10-24,COP,789960.31,Xendit
TXN-2024-003701,2024-12-23,MXN,3951.58,MercadoPago
TXN-2024-003702,2024-11-13,BRL,518.76,StripeConnect
TXN-2024-003703,2024-11-07,IDR,334287.44,StripeConnect
TXN-2024-003704,2024-11-07,KES,7065.18,PayU
TXN-2024-003705,2024-12-04,BRL,407.64,Flutterwave
TXN-2024-003706,2024-12-14,BRL,833.0,Xendit
TXN-2024-003707,2024-10-30,KES,13599.03,Flutterwave
TXN-2024-003708,2024-11-15,MXN,2371.73,Xendit
TXN-2024-003709,2024-10-17,IDR,1326715.03,MercadoPago
TXN-2024-003710,2024-11-27,BRL,571.82,Xendit
TXN-2024-003711,2024-10-14,MXN,2051.01,PayU
TXN-2024-003712,2024-12-17,MXN,4533.99,StripeConnect
TXN-2024-003713,2024-10-23,MXN,4239.53,Xendit
TXN-2024-003714,2024-12-20,COP,951393.12,StripeConnect
TXN-2024-003715,2024-11-11,MXN,464.75,StripeConnect
TXN-2024-003716,2024-10-29,KES,4050.17,MercadoPago
TXN-2024-003717,2024-11-27,MXN,4847.45,PayU
TXN-2024-003718,2024-12-06,MXN,4008.06,Xendit
TXN-2024-003719,2024-11-11,MXN,2727.74,Xendit
TXN-2024-003720,2024-12-12,KES,8841.61,Flutterwave
TXN-2024-003721,2024-11-05,MXN,3753.13,Flutterwave
TXN-2024-003722,2024-12-29,BRL,874.02,StripeConnect
TXN-2024-003723,2024-11-29,MXN,4211.52,Xendit
TXN-2024-003724,2024-10-08,MXN,2278.46,Xendit
TXN-2024-003725,2024-11-25,IDR,660930.43,Flutterwave
TXN-2024-003726,2024-12-17,KES,5031.4,Flutterwave
TXN-2024-003727,2024-12-01,BRL,1056.5,StripeConnect
TXN-2024-003728,2024-11-24,COP,589617.29,Xendit
TXN-2024-003729,2024-10-19,MXN,2056.21,PayU
TXN-2024-003730,2024-12-06,IDR,1322070.84,MercadoPago
TXN-2024-003731,2024-12-02,KES,13907.34,StripeConnect
TXN-2024-003732,2024-11-07,KES,2269.51,StripeConnect
TXN-2024-003733,2024-10-07,BRL,620.33,StripeConnect
TXN-2024-003734,2024-10-24,BRL,85.57,MercadoPago
TXN-2024-003735,2024-11-30,MXN,2430.16,StripeConnect
TXN-2024-003736,2024-12-03,MXN,3298.34,StripeConnect
TXN-2024-003737,2024-10-12,BRL,83.51,PayU
TXN-2024-003738,2024-12-09,MXN,2376.04,MercadoPago
TXN-2024-003739,2024-12-25,BRL,1224.0,PayU
TXN-2024-003740,2024-10-18,BRL,695.38,Xendit
TXN-2024-003741,2024-11-17,MXN,4364.7,MercadoPago
TXN-2024-003742,2024-10-03,KES,12782.49,MercadoPago
TXN-2024-003743,2024-11-17,MXN,2513.8,Flutterwave
TXN-2024-003744,2024-10-24,MXN,4771.1,StripeConnect
TXN-2024-003745,2024-10-16,MXN,1191.24,MercadoPago
TXN-2024-003746,2024-11-13,BRL,422.31,StripeConnect
TXN-2024-003747,2024-10-21,IDR,1863767.19,StripeConnect
TXN-2024-003748,2024-11-27,BRL,1125.76,PayU
TXN-2024-003749,2024-11-30,KES,2761.39,StripeConnect
TXN-2024-003750,2024-12-18,BRL,1055.47,StripeConnect
TXN-2024-003751,2024-10-25,KES,11118.64,PayU
TXN-2024-003752,2024-10-30,KES,7698.66,MercadoPago
TXN-2024-003753,2024-12-15,COP,123893.21,StripeConnect
TXN-2024-003754,2024-12-22,KES,8198.14,StripeConnect
TXN-2024-003755,2024-10-24,COP,324886.7,PayU
TXN-2024-003756,2024-11-15,COP,282903.31,PayU
TXN-2024-003757,2024-12-02,COP,1135124.04,StripeConnect
TXN-2024-003758,2024-11-21,BRL,865.56,Flutterwave
TXN-2024-003759,2024-10-31,IDR,2224042.03,MercadoPago
TXN-2024-003760,2024-11-30,BRL,1225.76,Xendit
TXN-2024-003761,2024-12-07,BRL,1097.18,PayU
TXN-2024-003762,2024-11-27,MXN,1358.66,Flutterwave
TXN-2024-003763,2024-12-20,BRL,784.19,Flutterwave
TXN-2024-003764,2024-11-15,COP,966857.09,MercadoPago
TXN-2024-003765,2024-12-09,MXN,1338.01,Xendit
TXN-2024-003766,2024-12-17,COP,627804.8,PayU
TXN-2024-003767,2024-12-16,KES,12366.44,Flutterwave
TXN-2024-003768,2024-10-01,MXN,2638.55,Flutterwave
TXN-2024-003769,2024-12-05,IDR,2051933.61,Xendit
TXN-2024-003770,2024-11-30,MXN,674.92,PayU
TXN-2024-003771,2024-12-28,MXN,881.77,Xendit
TXN-2024-003772,2024-10-28,KES,3023.02,StripeConnect
TXN-2024-003773,2024-11-26,COP,616530.75,MercadoPago
TXN-2024-003774,2024-10-31,COP,1232861.95,Xendit
TXN-2024-003775,2024-11-21,MXN,4160.08,PayU
TXN-2024-003776,2024-12-09,KES,13788.4,StripeConnect
TXN-2024-003777,2024-11-18,BRL,302.86,PayU
TXN-2024-003778,2024-10-27,COP,1090960.68,Xendit
TXN-2024-003779,2024-12-20,KES,13476.33,Flutterwave
TXN-2024-003780,2024-11-09,KES,10116.65,Flutterwave
TXN-2024-003781,2024-10-31,MXN,846.99,Flutterwave
TXN-2024-003782,2024-12-10,BRL,1223.47,StripeConnect
TXN-2024-003783,2024-10-26,KES,9285.17,PayU
TXN-2024-003784,2024-10-07,IDR,1982946.49,PayU
TXN-2024-003785,2024-11-10,COP,885765.05,MercadoPago
TXN-2024-003786,2024-12-29,COP,335837.99,StripeConnect
TXN-2024-003787,2024-12-28,KES,12722.49,StripeConnect
TXN-2024-003788,2024-12-07,KES,2657.6,Xendit
TXN-2024-003789,2024-12-18,BRL,840.69,PayU
TXN-2024-003790,2024-10-22,IDR,1891471.67,Xendit
TXN-2024-003791,2024-12-06,IDR,1421995.77,MercadoPago
TXN-2024-003792,2024-11-15,MXN,2343.82,StripeConnect
TXN-2024-003793,2024-12-04,COP,1045832.7,Xendit
TXN-2024-003794,2024-12-12,MXN,4505.46,MercadoPago
TXN-2024-003795,2024-11-25,MXN,1637.79,MercadoPago
TXN-2024-003796,2024-10-04,MXN,1104.33,StripeConnect
TXN-2024-003797,2024-11-28,IDR,2341222.98,Xendit
TXN-2024-003798,2024-12-27,COP,409326.79,MercadoPago
TXN-2024-003799,2024-11-27,MXN,200.64,StripeConnect
TXN-2024-003800,2024-12-06,BRL,989.38,Flutterwave
TXN-2024-003801,2024-11-25,COP,936359.04,Flutterwave
TXN-2024-003802,2024-12-21,MXN,2438.31,MercadoPago
TXN-2024-003803,2024-12-20,MXN,2996.41,PayU
TXN-2024-003804,2024-10-23,IDR,1258705.52,StripeConnect
TXN-2024-003805,2024-12-18,IDR,308432.63,Flutterwave
TXN-2024-003806,2024-11-27,COP,206436.29,StripeConnect
TXN-2024-003807,2024-11-28,IDR,538665.32,PayU
TXN-2024-003808,2024-12-29,IDR,998887.0,StripeConnect
TXN-2024-003809,2024-12-23,BRL,376.6,StripeConnect
TXN-2024-003810,2024-12-16,IDR,2267034.15,Xendit
TXN-2024-003811,2024-10-29,COP,892824.81,PayU
TXN-2024-003812,2024-10-09,COP,105867.11,StripeConnect
TXN-2024-003813,2024-11-21,KES,2451.27,PayU
TXN-2024-003814,2024-11-28,BRL,1059.65,PayU
TXN-2024-003815,2024-12-04,BRL,834.29,MercadoPago
TXN-2024-003816,2024-10-31,COP,937210.13,StripeConnect
TXN-2024-003817,2024-12-05,MXN,872.92,MercadoPago
TXN-2024-003818,2024-11-24,MXN,1003.44,Xendit
TXN-2024-003819,2024-10-29,IDR,2086127.79,Xendit
TXN-2024-003820,2024-12-29,KES,2834.12,PayU
TXN-2024-003821,2024-11-05,MXN,4277.43,StripeConnect
TXN-2024-003822,2024-11-15,MXN,1686.77,StripeConnect
TXN-2024-003823,2024-10-02,MXN,226.34,PayU
TXN-2024-003824,2024-12-08,COP,1217550.84,PayU
TXN-2024-003825,2024-10-18,BRL,845.74,StripeConnect
TXN-2024-003826,2024-12-25,KES,6861.93,PayU
TXN-2024-003827,2024-12-22,MXN,2841.09,Xendit
TXN-2024-003828,2024-11-22,MXN,3796.65,PayU
TXN-2024-003829,2024-11-05,MXN,2430.47,StripeConnect
TXN-2024-003830,2024-10-11,BRL,1246.28,Xendit
TXN-2024-003831,2024-12-21,IDR,220293.65,Flutterwave
TXN-2024-003832,2024-12-20,BRL,1231.92,StripeConnect
TXN-2024-003833,2024-10-11,COP,354086.99,Flutterwave
TXN-2024-003834,2024-11-17,IDR,1380592.77,StripeConnect
TXN-2024-003835,2024-10-10,COP,324627.39,StripeConnect
TXN-2024-003836,2024-10-10,COP,510495.7,MercadoPago
TXN-2024-003837,2024-10-02,COP,147586.64,MercadoPago
TXN-2024-003838,2024-10-14,IDR,2849431.38,MercadoPago
TXN-2024-003839,2024-11-22,IDR,963397.98,StripeConnect
TXN-2024-003840,2024-12-21,COP,371656.48,StripeConnect
TXN-2024-003841,2024-10-20,IDR,2439011.21,StripeConnect
TXN-2024-003842,2024-10-06,MXN,2368.34,Flutterwave
TXN-2024-003843,2024-10-08,MXN,4758.94,MercadoPago
TXN-2024-003844,2024-12-23,COP,838480.27,Flutterwave
TXN-2024-003845,2024-11-11,IDR,1897291.22,Xendit
TXN-2024-003846,2024-10-18,BRL,91.56,PayU
TXN-2024-003847,2024-11-14,MXN,4388.9,PayU
TXN-2024-003848,2024-11-01,COP,1067755.94,StripeConnect
TXN-2024-003849,2024-11-21,BRL,450.19,Flutterwave
TXN-2024-003850,2024-12-24,MXN,3327.71,Flutterwave
TXN-2024-003851,2024-11-06,MXN,3291.79,Flutterwave
TXN-2024-003852,2024-10-19,KES,13264.73,StripeConnect
TXN-2024-003853,2024-12-16,IDR,2837264.98,Flutterwave
TXN-2024-003854,2024-11-13,MXN,2446.03,PayU
TXN-2024-003855,2024-11-04,COP,70397.71,Flutterwave
TXN-2024-003856,2024-12-28,KES,8528.93,StripeConnect
TXN-2024-003857,2024-12-08,KES,11885.89,Xendit
TXN-2024-003858,2024-12-10,COP,95812.29,MercadoPago
TXN-2024-003859,2024-10-04,IDR,2648477.61,MercadoPago
TXN-2024-003860,2024-12-01,BRL,107.58,Flutterwave
TXN-2024-003861,2024-12-18,IDR,2392600.45,Flutterwave
TXN-2024-003862,2024-12-17,COP,1418885.24,PayU
TXN-2024-003863,2024-11-16,MXN,2743.83,PayU
TXN-2024-003864,2024-10-28,BRL,300.84,Flutterwave
TXN-2024-003865,2024-11-30,MXN,796.55,Xendit
TXN-2024-003866,2024-10-16,IDR,2634600.45,Xendit
TXN-2024-003867,2024-10-12,COP,1001428.38,Flutterwave
TXN-2024-003868,2024-11-15,MXN,2237.36,Flutterwave
TXN-2024-003869,2024-10-24,BRL,895.65,PayU
TXN-2024-003870,2024-12-27,KES,12530.01,MercadoPago
TXN-2024-003871,2024-10-28,IDR,1495308.97,Flutterwave
TXN-2024-003872,2024-12-22,IDR,1652467.94,StripeConnect
TXN-2024-003873,2024-10-27,COP,280296.91,StripeConnect
TXN-2024-003874,2024-11-26,IDR,2753216.98,PayU
TXN-2024-003875,2024-11-11,COP,546662.13,Flutterwave
TXN-2024-003876,2024-11-07,MXN,287.34,MercadoPago
TXN-2024-003877,2024-11-02,IDR,2888336.47,Flutterwave
TXN-2024-003878,2024-11-04,BRL,1464.51,MercadoPago
TXN-2024-003879,2024-12-13,COP,1390253.3,Xendit
TXN-2024-003880,2024-10-16,IDR,935992.27,StripeConnect
TXN-2024-003881,2024-10-28,MXN,4094.42,Flutterwave
TXN-2024-003882,2024-11-22,KES,9686.56,Flutterwave
TXN-2024-003883,2024-12-30,COP,952912.74,StripeConnect
TXN-2024-003884,2024-12-22,BRL,588.81,PayU
TXN-2024-003885,2024-11-16,IDR,2365620.11,StripeConnect
TXN-2024-003886,2024-12-16,IDR,757885.77,StripeConnect
TXN-2024-003887,2024-10-26,MXN,3908.93,Flutterwave
TXN-2024-003888,2024-12-12,IDR,438864.23,MercadoPago
TXN-2024-003889,2024-11-17,BRL,1127.52,Flutterwave
TXN-2024-003890,2024-10-09,MXN,3079.44,Flutterwave
TXN-2024-003891,2024-12-16,MXN,4999.67,Xendit
TXN-2024-003892,2024-10-14,MXN,4514.98,PayU
TXN-2024-003893,2024-10-18,COP,542605.48,Flutterwave
TXN-2024-003894,2024-10-24,IDR,2217202.33,MercadoPago
TXN-2024-003895,2024-11-11,KES,3229.33,Xendit
TXN-2024-003896,2024-11-19,MXN,2150.61,MercadoPago
TXN-2024-003897,2024-10-16,BRL,300.66,Xendit
TXN-2024-003898,2024-11-17,IDR,249716.48,MercadoPago
TXN-2024-003899,2024-10-10,BRL,200.79,Flutterwave
TXN-2024-003900,2024-11-02,COP,958859.35,PayU
TXN-2024-003901,2024-10-17,KES,14351.48,MercadoPago
TXN-2024-003902,2024-11-22,IDR,2235138.1,Flutterwave
TXN-2024-003903,2024-10-09,KES,13091.51,Xendit
TXN-2024-003904,2024-12-14,COP,373776.03,MercadoPago
TXN-2024-003905,2024-12-24,IDR,1835364.11,Flutterwave
TXN-2024-003906,2024-11-15,COP,123337.02,Flutterwave
TXN-2024-003907,2024-10-29,KES,8366.73,Flutterwave
TXN-2024-003908,2024-11-08,COP,1462924.93,MercadoPago
TXN-2024-003909,2024-10-25,KES,11558.83,PayU
TXN-2024-003910,2024-12-22,KES,11136.45,StripeConnect
TXN-2024-003911,2024-10-11,IDR,1682103.4,Xendit
TXN-2024-003912,2024-10-11,MXN,1645.56,StripeConnect
TXN-2024-003913,2024-12-15,MXN,1137.93,Xendit
TXN-2024-003914,2024-12-08,IDR,2795790.68,PayU
TXN-2024-003915,2024-10-30,IDR,678339.05,MercadoPago
TXN-2024-003916,2024-11-02,BRL,1323.83,Xendit
TXN-2024-003917,2024-11-20,KES,12245.08,Flutterwave
TXN-2024-003918,2024-11-01,BRL,1418.43,Xendit
TXN-2024-003919,2024-10-28,MXN,2026.02,Flutterwave
TXN-2024-003920,2024-11-20,BRL,556.26,Flutterwave
TXN-2024-003921,2024-12-10,BRL,691.11,Xendit
TXN-2024-003922,2024-10-30,MXN,4259.52,PayU
TXN-2024-003923,2024-12-16,KES,10852.62,PayU
TXN-2024-003924,2024-12-28,COP,570022.03,Xendit
TXN-2024-003925,2024-12-11,COP,636591.4,MercadoPago
TXN-2024-003926,2024-10-26,BRL,740.47,Xendit
TXN-2024-003927,2024-11-24,IDR,504563.6,StripeConnect
TXN-2024-003928,2024-11-19,MXN,4763.42,MercadoPago
TXN-2024-003929,2024-11-01,MXN,2634.16,StripeConnect
TXN-2024-003930,2024-10-24,BRL,215.21,Xendit
TXN-2024-003931,2024-11-02,MXN,3825.18,Xendit
TXN-2024-003932,2024-11-19,KES,1769.66,MercadoPago
TXN-2024-003933,2024-10-23,MXN,899.47,StripeConnect
TXN-2024-003934,2024-11-07,IDR,962283.45,StripeConnect
TXN-2024-003935,2024-12-10,MXN,3266.21,Flutterwave
TXN-2024-003936,2024-12-02,IDR,560540.13,PayU
TXN-2024-003937,2024-10-21,MXN,1109.87,PayU
TXN-2024-003938,2024-12-23,MXN,2568.46,StripeConnect
TXN-2024-003939,2024-11-20,KES,6952.93,Flutterwave
TXN-2024-003940,2024-11-04,MXN,1657.51,StripeConnect
TXN-2024-003941,2024-11-16,COP,727508.86,Flutterwave
TXN-2024-003942,2024-12-16,COP,443476.76,PayU
TXN-2024-003943,2024-12-26,BRL,1028.75,Flutterwave
TXN-2024-003944,2024-12-28,BRL,127.4,Xendit
TXN-2024-003945,2024-12-20,COP,1197074.98,MercadoPago
TXN-2024-003946,2024-10-24,COP,497829.05,Xendit
TXN-2024-003947,2024-10-03,COP,686941.68,StripeConnect
TXN-2024-003948,2024-10-08,KES,4399.79,Xendit
TXN-2024-003949,2024-11-17,IDR,404243.48,Flutterwave
TXN-2024-003950,2024-10-18,IDR,776497.65,Xendit
TXN-2024-003951,2024-10-28,KES,1175.4,MercadoPago
